customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month
7176-WIONM,Female,,Yes,No,27,1998,1
5141-ZUVBH,Female,,No,Yes,8,1999,9
1089-HDMKP,Male,,No,Yes,1,1983,1
7623-HKYRK,Male,,No,Yes,13,1997,9
0310-SUCIN,Female,,Yes,No,5,1982,4
5197-PYEPU,Female,,Yes,Yes,27,2008,9
2929-ERCFZ,Female,,Yes,Yes,25,2000,10
7548-SEPYI,Female,,No,No,25,1986,4
8835-VSDSE,Female,,Yes,No,22,1993,3
6619-RPLQZ,Female,,Yes,Yes,24,2001,3
3275-RHRNE,Male,,Yes,Yes,24,1995,3
3503-TYDAY,Female,,Yes,No,24,1998,4
6901-GOGZG,Male,,No,Yes,7,2004,6
1623-NLDOT,Female,,Yes,No,29,2004,6
7021-XSNYE,Male,,Yes,Yes,26,2011,12
9621-OUPYD,Female,,Yes,No,16,1998,11
9898-KZQDZ,Female,,Yes,Yes,23,2008,5
8982-NHAVY,Male,,No,No,20,2006,7
4307-KWMXE,Male,,No,No,17,2002,12
0141-YEAYS,Female,,No,No,16,1987,2
2450-ZKEED,Female,,No,No,26,2004,9
3694-DELSO,Male,,Yes,Yes,10,1991,1
3893-JRNFS,Male,,No,No,14,1988,1
9603-OAIHC,Male,,No,No,29,2009,11
1133-KXCGE,Female,,No,No,22,2006,8
5236-PERKL,Female,,No,No,9,2010,7
0142-GVYSN,Male,,No,No,7,1989,9
1049-FYSYG,Female,,Yes,No,5,2006,8
7854-FOKSF,Male,,No,No,15,1994,12
2519-FAKOD,Male,,No,Yes,29,2008,2
8406-LNMHF,Male,,Yes,No,4,1997,11
1821-BUCWY,Male,,No,No,17,1984,4
8263-JQAIK,Male,,No,No,9,2012,12
0023-UYUPN,Female,,Yes,No,23,1982,10
8314-DPQHL,Male,,No,No,21,2003,6
1465-WCZVT,Female,,Yes,Yes,15,1993,6
9481-SFCQY,Female,,No,Yes,18,1990,7
6360-SVNWV,Female,,No,No,20,2009,2
0567-GGCAC,Female,,No,No,7,2006,10
7089-IVVAZ,Female,,No,No,11,1990,5
8884-MRNSU,Male,,Yes,Yes,3,1991,1
2171-UDMFD,Male,,Yes,Yes,8,2004,12
9050-IKDZA,Female,,No,No,6,2001,6
2205-YMZZJ,Male,,No,No,3,1985,6
9802-CAQUT,Female,,Yes,Yes,14,1980,6
1254-IZEYF,Female,,No,No,11,1996,2
0187-WZNAB,Female,,Yes,Yes,18,2006,5
9492-TOKRI,Female,,No,No,21,2011,7
1475-VWVDO,Male,,No,No,10,2000,2
9221-OTIVJ,Female,,No,No,13,1980,5
1357-MVDOZ,Male,,Yes,Yes,10,2005,9
7602-MVRMB,Female,,Yes,Yes,1,1980,12
3325-FUYCG,Male,,Yes,Yes,30,2009,6
5908-QMGOE,Male,,No,No,16,2001,3
1197-BVMVG,Female,,No,No,7,2002,9
5406-KGRMX,Female,,No,No,14,2004,2
8481-YYXWG,Female,,No,No,21,1994,3
5968-HYJRZ,Male,,Yes,Yes,3,2006,4
5198-EFNBM,Male,,Yes,No,6,1980,12
7516-GMHUV,Male,,Yes,No,26,1982,6
7140-ADSMJ,Male,,No,No,29,2009,9
2230-XTUWL,Female,,Yes,Yes,3,2004,1
7706-YLMQA,Female,,No,No,8,2011,2
2585-KTFRE,Male,,No,Yes,16,1983,8
7994-UYIVZ,Male,,Yes,No,14,1996,2
2609-IAICY,Female,,No,No,5,2010,4
1740-CSDJP,Male,,No,No,9,2002,7
7717-BICXI,Male,,Yes,Yes,7,1998,12
6559-RAKOZ,Male,,Yes,Yes,3,1993,3
2636-OHFMN,Male,,Yes,No,27,1988,11
4716-MRVEN,Female,,No,No,25,1981,11
2143-LJULT,Female,,Yes,No,16,2012,7
1323-OOEPC,Female,,Yes,No,24,1988,5
3200-MNQTF,Male,,Yes,No,8,1992,1
6164-HXUGH,Female,,Yes,Yes,4,2010,10
5630-IXDXV,Female,,No,No,17,1981,9
0320-DWVTU,Female,,No,No,7,1998,10
9135-MGVPY,Male,,Yes,No,4,2008,1
1212-GLHMD,Male,,No,No,11,1980,2
7878-JGDKK,Male,,No,No,18,1997,11
1088-AUUZZ,Male,,Yes,Yes,1,1993,4
0397-GZBBC,Male,,Yes,No,30,2006,9
6614-YWYSC,Male,,Yes,No,29,1985,5
9588-OZDMQ,Female,,Yes,No,2,1986,9
7641-EUYET,Male,,Yes,Yes,30,2012,7
6476-EPYZR,Male,,Yes,Yes,7,2012,12
9921-ZVRHG,Female,,No,No,3,2006,9
1174-FGIFN,Female,,Yes,Yes,2,1982,3
6620-HVDUJ,Male,,No,No,4,2000,12
4701-MLJPN,Male,,No,No,25,2004,5
1032-MAELW,Female,,Yes,Yes,29,1993,10
7641-TQFHN,Male,,No,Yes,10,1992,4
1552-TKMXS,Female,,Yes,No,29,1996,5
9206-GVPEQ,Male,,Yes,No,20,1993,1
8622-ZLFKO,Female,,Yes,No,6,2004,9
1596-BBVTG,Male,,No,No,5,1987,8
6188-UXBBR,Female,,Yes,No,14,2008,10
2333-KWEWW,Male,,No,No,20,1994,12
5702-SKUOB,Female,,Yes,No,14,1996,10
1134-YWTYF,Male,,Yes,No,12,1983,5
6061-GWWAV,Male,,No,Yes,28,2010,1
0679-TDGAK,Male,,Yes,Yes,22,2003,12
6585-WCEWR,Male,,Yes,Yes,6,2001,5
9067-YGSCA,Female,,No,No,30,1986,5
9067-SQTNS,Male,,Yes,Yes,27,1994,11
8433-WXGNA,Male,,No,No,24,1981,2
1776-SPBWV,Female,,Yes,Yes,19,2010,11
8735-SDUFN,Female,,Yes,No,27,2000,8
9668-PUGNU,Male,,Yes,No,11,2011,11
9405-GPBBG,Female,,No,No,26,2009,12
1926-QUZNN,Female,,Yes,No,18,2000,10
3707-GNWHM,Male,,No,No,25,1996,4
7016-NVRIC,Male,,Yes,No,29,1982,12
5829-NVSQN,Female,,Yes,No,8,2000,2
9565-AXSMR,Male,,Yes,Yes,20,2006,6
8922-LIEGH,Female,,No,No,13,2008,11
8869-LIHMK,Female,,No,No,7,1983,2
8245-UMPYT,Female,,No,No,10,2009,5
5186-SAMNZ,Male,,No,No,22,1995,8
0447-RXSGD,Male,,No,No,27,1995,5
4927-WWOOZ,Male,,Yes,No,28,2008,4
5788-YPOEG,Female,,Yes,Yes,9,1993,2
5373-SFODM,Male,,Yes,No,24,1990,7
0661-KBKPA,Male,,Yes,Yes,22,1994,1
9081-WWXKP,Female,,Yes,Yes,15,2006,6
0784-ZQJZX,Male,,No,Yes,25,2011,10
3133-PZNSR,Male,,Yes,Yes,18,1982,7
5766-ZJYBB,Male,,No,No,3,1995,10
8931-GJJIQ,Female,,No,No,26,1988,6
4277-PVRAN,Female,,No,No,7,2005,9
0022-TCJCI,Male,,No,No,23,2000,9
0722-SVSFK,Female,,No,No,14,1999,3
3612-YVGSJ,Female,,Yes,No,11,2009,2
9825-YCXWZ,Female,,No,No,3,2011,6
5397-NSKQG,Male,,Yes,Yes,22,2010,11
8565-HBFNN,Male,,Yes,No,7,1986,12
2000-DHJUY,Female,,Yes,No,2,1990,10
0203-HHYIJ,Male,,No,No,30,2011,11
8670-ERCJH,Male,,No,No,26,1997,12
7758-UJWYS,Male,,Yes,Yes,18,1993,1
2050-ONYDQ,Female,,Yes,Yes,16,1985,12
7055-JCGNI,Female,,No,No,20,1989,3
0739-UUAJR,Female,,Yes,Yes,13,1984,11
4826-DXMUP,Male,,No,Yes,3,1990,9
0952-KMEEH,Male,,No,No,3,2007,5
7285-KLOTR,Female,,Yes,No,30,1996,6
0654-PQKDW,Female,,Yes,Yes,17,2005,12
7175-NTIXE,Female,,No,No,23,1992,12
7963-SHNDT,Female,,No,No,9,1986,9
9796-BPKIW,Male,,No,No,4,1983,8
0188-GWFLE,Male,,No,No,19,1997,11
8129-GMVGI,Female,,Yes,Yes,6,2000,11
2882-DDZPG,Female,,No,No,28,1984,12
3547-LQRIK,Female,,Yes,No,11,2012,5
9137-NOQKA,Male,,No,No,18,2003,8
5843-TTHGI,Female,,No,No,8,1998,11
1849-RJYIG,Female,,No,No,29,1985,3
8868-GAGIO,Male,,Yes,No,2,1982,12
4061-UKJWL,Male,,No,No,29,2007,12
5380-XPJNZ,Female,,No,No,4,1998,8
8263-QMNTJ,Male,,Yes,No,9,1993,9
8178-EYZUO,Male,,No,No,2,1995,11
3230-JCNZS,Female,,Yes,Yes,20,2011,8
0277-ORXQS,Male,,Yes,Yes,30,1992,5
5130-IEKQT,Male,,No,No,29,2006,8
3230-WYKIR,Male,,No,No,18,2010,4
7996-BPXHY,Female,,Yes,Yes,25,1990,2
3227-WLKLI,Female,,Yes,Yes,12,1981,3
0407-BDJKB,Male,,Yes,No,12,1992,10
2266-FUBDZ,Male,,Yes,Yes,24,1983,1
8237-ULIXL,Female,,Yes,No,26,2011,4
9600-UDOPK,Male,,Yes,No,4,2010,4
8216-AZUUZ,Female,,Yes,Yes,8,1991,12
9153-BTBVV,Female,,Yes,No,23,2008,7
4074-SJFFA,Female,,No,No,19,1996,9
3269-ATYWD,Male,,No,No,28,1987,6
5186-PEIZU,Female,,No,No,21,1993,10
1074-AMIOH,Female,,Yes,Yes,30,2006,10
4910-GMJOT,Female,,No,No,3,1987,1
0354-WYROK,Female,,Yes,Yes,10,1987,10
4361-FEBGN,Male,,No,No,17,2002,5
7748-UMTRK,Female,,No,Yes,29,2005,8
0380-ZCSBI,Male,,No,No,24,1984,6
7145-FEJWU,Female,,No,Yes,7,1992,3
6463-MVYRY,Female,,No,No,17,2011,2
3969-JQABI,Female,,Yes,No,8,1990,11
9624-EGDEQ,Female,,No,No,3,1993,2
1051-EQPZR,Female,,Yes,Yes,4,1981,12
5849-ASHZJ,Male,,No,Yes,28,1988,12
5780-INQIK,Female,,No,No,18,1980,7
7576-OYWBN,Male,,No,No,4,1996,6
4526-ZJJTM,Female,,Yes,No,6,2004,6
8384-FZBJK,Female,,Yes,Yes,18,2004,9
3750-RNQKR,Female,,No,No,19,1987,7
0962-CQPWQ,Female,,Yes,Yes,2,1989,3
3096-YXENJ,Female,,Yes,No,2,2004,5
1265-BCFEO,Female,,Yes,No,23,1988,7
5837-LXSDN,Female,,Yes,Yes,22,1982,6
5945-AZYHT,Male,,Yes,No,19,1994,7
8325-QRPZR,Female,,No,No,1,2012,2
6384-VMJHP,Female,,No,No,24,1985,10
2262-SLNVK,Female,,No,No,7,1988,7
7730-CLDSV,Female,,Yes,Yes,19,2003,3
1135-HIORI,Female,,Yes,Yes,24,1999,3
0164-APGRB,Female,,No,No,24,1993,3
6481-ESCNL,Female,,No,No,17,2005,2
1790-NESIO,Female,,No,No,4,1997,10
1550-EENBN,Female,,No,No,2,2004,6
5539-TMZLF,Male,,No,No,8,2005,11
4323-SADQS,Male,,Yes,Yes,7,2009,8
4446-BZKHU,Male,,Yes,No,23,1986,6
5202-IVJNU,Female,,No,Yes,27,2005,10
5976-JCJRH,Male,,Yes,No,18,2011,1
8198-RKSZG,Female,,Yes,Yes,1,2001,8
0137-OCGAB,Female,,No,No,5,1995,10
3351-NQLDI,Female,,Yes,Yes,18,1984,11
9297-EONCV,Female,,No,No,17,2011,8
7593-JNWRU,Male,,Yes,Yes,11,1997,2
4588-YBNIB,Female,,No,No,9,1987,11
1069-QJOEE,Male,,Yes,Yes,3,1990,11
3336-JORSO,Female,,No,No,10,2004,1
7799-DSEWS,Male,,No,No,22,1999,11
8766-PAFNE,Male,,Yes,No,2,1996,3
5315-CKEQK,Male,,Yes,Yes,17,1981,11
3130-ICDUP,Female,,No,Yes,1,1987,12
0820-FNRNX,Male,,Yes,Yes,22,1982,11
0880-FVFWF,Male,,No,No,6,2000,5
4611-ANLQC,Female,,Yes,No,10,2011,11
4213-HKBJO,Female,,No,No,21,2006,9
2792-LSHWX,Female,,No,No,22,1990,8
5028-GZLDO,Male,,No,No,12,1988,7
0014-BMAQU,Male,,Yes,No,12,1988,2
6861-XWTWQ,Male,,Yes,No,21,1988,9
9018-PCIOK,Female,,No,No,30,1999,1
4837-QUSFT,Female,,Yes,No,29,1984,4
6877-TJMBR,Male,,Yes,No,20,2011,5
9953-ZMKSM,Male,,No,No,19,1988,8
0907-HQNTS,Female,,Yes,No,29,1993,2
7665-NKLAV,Female,,Yes,Yes,22,2011,5
6769-DCQLI,Male,,No,No,8,2006,7
2433-KMEAS,Male,,No,No,25,2007,10
4391-LNRXK,Male,,No,No,30,1993,9
8250-ZNGGW,Female,,No,No,28,1992,7
2195-ZRVAX,Female,,Yes,No,17,1994,3
3550-SAHFP,Female,,No,No,13,1995,1
2011-TRQYE,Male,,No,No,15,1993,6
8562-GHPPI,Female,,No,No,2,2009,4
5893-PYOLZ,Male,,No,No,15,1998,8
4986-MXSFP,Female,,No,No,30,1986,5
6131-FOYAS,Male,,No,No,29,1991,6
3027-YNWZU,Female,,Yes,No,19,1996,8
5609-IMCGG,Female,,No,No,16,1983,12
4873-ILOLJ,Male,,No,No,20,2004,7
4727-MCYZG,Male,,No,No,29,1991,7
9481-WHGWY,Female,,Yes,Yes,2,2001,2
2725-KXXWT,Male,,Yes,No,20,2007,5
9565-DJPIB,Female,,No,Yes,3,1992,7
4328-VUFWD,Female,,No,No,25,1993,4
3301-LSLWQ,Female,,No,No,26,2009,7
7473-ZBDSN,Female,,Yes,Yes,4,2002,6
3166-PNEOF,Female,,No,No,27,1997,1
5639-NTUPK,Male,,No,Yes,30,1989,6
8780-YRMTT,Female,,No,No,28,1993,12
8348-HFYIV,Male,,No,No,1,1991,11
5140-FOMCQ,Female,,Yes,No,7,1983,11
6242-SGYTS,Male,,Yes,Yes,22,2010,6
8166-ORCHU,Male,,Yes,No,24,2001,4
8414-OOEEL,Male,,No,Yes,5,2003,2
8454-AATJP,Female,,No,No,26,1986,2
6849-WLEYG,Male,,No,Yes,24,1981,7
4659-NZRUF,Female,,No,No,14,2007,10
4531-AUZNK,Female,,Yes,Yes,4,1993,11
4191-XOVOM,Male,,No,No,6,1983,1
2150-OEGBV,Male,,No,No,8,2010,1
8429-XIBUM,Male,,No,No,27,2008,2
1855-CFULU,Female,,No,No,10,2008,12
4878-BUNFV,Male,,Yes,Yes,9,1991,5
1872-EBWSC,Female,,No,No,21,2011,5
2608-BHKFN,Female,,No,No,5,1996,6
7026-YMSBE,Male,,No,No,20,1982,2
7341-LXCAF,Male,,Yes,No,23,1980,1
6997-UVGOX,Male,,Yes,Yes,20,2005,12
9674-EHPPG,Male,,Yes,No,6,2000,12
9462-MJUAW,Male,,No,No,16,2007,4
8128-YVJRG,Female,,No,No,1,1996,8
5440-VHLUL,Male,,No,No,1,2001,12
5781-BKHOP,Female,,Yes,No,21,1990,10
4283-FUTGF,Male,,No,No,30,1981,5
5213-TWWJU,Male,,No,No,20,1992,6
1569-TTNYJ,Male,,Yes,No,9,2005,7
8628-MFKAX,Female,,Yes,No,10,1982,7
2397-BRLOM,Male,,Yes,Yes,15,2002,6
7629-WIXZF,Female,,No,No,17,1983,7
5445-GLVOT,Female,,No,No,29,1999,9
3976-HXHCE,Male,,No,No,15,1998,3
2466-NEJOJ,Male,,Yes,Yes,9,2002,1
0254-KCJGT,Male,,Yes,No,19,2012,8
5472-CVMDX,Female,,No,No,27,2000,1
6461-SZMCV,Female,,Yes,No,25,2007,2
8150-QUDFX,Male,,No,No,11,1996,3
9508-ILZDG,Female,,No,No,21,2004,1
2346-DJQTB,Female,,No,No,18,1994,1
1697-LYYYX,Female,,Yes,Yes,2,1997,4
1942-OQFRW,Male,,No,No,24,2004,10
4749-VFKVB,Female,,No,No,10,2005,5
9640-ZSLDC,Female,,Yes,Yes,1,2004,10
4231-LZUYM,Female,,Yes,No,13,2005,7
7598-UAASY,Male,,Yes,No,3,1986,12
7938-OUHIO,Male,,No,No,9,2010,1
8510-AWCXC,Female,,No,No,5,1994,4
6128-AQBMT,Male,,Yes,No,9,2004,12
3594-BDSOA,Female,,Yes,No,11,1993,8
0431-APWVY,Female,,Yes,Yes,18,2000,11
5133-VRSAB,Male,,No,No,20,2006,3
5996-DAOQL,Male,,No,No,9,2000,3
6838-YAUVY,Female,,No,No,11,2012,11
0484-JPBRU,Male,,No,No,24,1998,6
7883-ROJOC,Female,,Yes,No,12,2000,4
0244-LGNFY,Female,,Yes,Yes,22,1981,3
7274-CGTOD,Male,,No,No,14,2002,11
4295-YURET,Female,,Yes,Yes,30,1999,10
3426-NIYYL,Male,,No,No,16,2003,1
8225-BTJAU,Male,,No,No,16,1981,10
4635-EJYPD,Male,,Yes,Yes,16,2003,5
1866-ZSLJM,Male,,No,No,26,2001,3
4636-TVXVG,Male,,Yes,Yes,21,1998,3
4236-UJPWO,Female,,No,No,2,1982,9
9392-XBGTD,Male,,No,Yes,10,2007,3
3387-VATUS,Male,,No,No,8,1994,8
6402-SSEJG,Female,,No,No,24,1981,4
1143-NMNQJ,Female,,No,No,18,1995,6
1169-SAOCL,Male,,No,No,23,1993,8
1110-KYLGQ,Female,,No,No,17,1988,9
9929-PLVPA,Female,,No,Yes,29,2012,8
3518-PZXZQ,Female,,Yes,No,24,2002,10
2371-JUNGC,Male,,No,No,12,2008,4
7693-QPEFS,Male,,No,No,15,1982,7
0924-BJCRC,Female,,Yes,No,13,1999,2
5074-FBGHB,Male,,No,No,16,2000,12
2351-BKRZW,Female,,Yes,Yes,10,1990,2
4455-BFSPD,Female,,Yes,No,1,2009,6
0415-MOSGF,Female,,No,No,4,2002,11
1724-BQUHA,Male,,No,No,26,1982,10
3948-KXDUF,Male,,No,No,16,1992,6
2323-ARSVR,Male,,Yes,No,8,2007,5
0815-MFZGM,Female,,Yes,No,28,2002,10
4826-XTSOH,Male,,Yes,No,19,1985,3
5480-XTFFL,Female,,Yes,Yes,21,2009,6
8295-FHIVV,Male,,No,No,21,2007,1
2495-INZWQ,Male,,No,No,1,1985,10
9086-YJYXS,Male,,Yes,Yes,17,2011,7
1179-INLAT,Male,,No,No,11,2009,3
7909-FIOIY,Female,,Yes,Yes,29,2001,5
4139-SUGLD,Male,,Yes,Yes,12,1991,3
6857-VWJDT,Female,,No,No,20,1984,3
6351-SCJKT,Male,,No,No,14,2012,8
5468-BPMMO,Male,,Yes,No,16,2009,7
5624-BQSSA,Female,,No,No,24,2007,3
0197-PNKNK,Female,,Yes,Yes,28,1996,9
2439-QKJUL,Male,,No,No,1,2001,2
1194-SPVSP,Male,,No,No,18,1980,10
9534-NSXEM,Male,,No,No,11,1980,7
2408-WITXK,Female,,No,No,12,1989,11
8929-KSWIH,Male,,No,No,15,1999,8
2250-IVBWA,Male,,Yes,Yes,26,2003,12
1810-MVMAI,Male,,Yes,Yes,4,2001,1
9506-UXUSK,Male,,No,No,8,1993,1
1229-RCALF,Female,,Yes,No,17,2003,9
3572-UOLYZ,Female,,No,Yes,6,2006,11
1429-UYJSV,Female,,No,No,16,1981,5
5577-OTWWW,Female,,No,No,19,2003,11
6100-QQHEB,Male,,Yes,Yes,6,2009,3
6366-XIVKZ,Female,,Yes,Yes,14,1995,9
3470-OBUET,Female,,Yes,Yes,25,1981,12
2770-NSVDG,Male,,Yes,No,9,1994,6
9375-MHRRS,Male,,No,No,11,1991,11
2634-HCZGT,Male,,Yes,No,3,2003,5
7503-QQRVF,Male,,Yes,No,22,1988,8
4860-YZGZM,Male,,No,No,9,1993,12
6599-GZWCM,Female,,No,No,13,1987,12
2691-NZETQ,Male,,No,No,21,1991,2
4404-HIBDJ,Female,,No,No,11,2010,2
5533-NHFRF,Male,,No,No,19,1991,3
7037-MTYVW,Male,,Yes,Yes,18,1988,9
4760-THGOT,Female,,Yes,No,26,2004,7
7295-JOMMD,Female,,No,Yes,27,1986,2
4016-BJKTZ,Female,,No,No,7,2010,3
6584-VQMYT,Male,,No,Yes,26,1989,4
9838-BFCQT,Male,,Yes,Yes,10,2011,11
2790-XUYMV,Male,,No,Yes,22,1992,1
0581-MDMPW,Female,,No,No,4,2001,4
5013-SBUIH,Female,,No,No,12,2012,2
1023-BQXZE,Male,,No,No,3,1982,4
9163-GHAYE,Female,,No,No,29,1983,5
3904-UKFRE,Male,,No,No,8,1999,5
5353-WILCI,Female,,No,No,9,1999,1
0709-TVGUR,Female,,No,No,14,1983,11
0058-EVZWM,Female,,Yes,No,2,2004,11
6023-YEBUP,Male,,No,No,23,1983,6
7209-JCUDS,Male,,No,No,18,1981,8
7009-PCARS,Male,,No,Yes,5,1995,9
0519-DRGTI,Female,,Yes,Yes,29,1996,10
1017-FBQMM,Female,,Yes,Yes,20,2012,9
3001-CBHLQ,Male,,Yes,No,13,1983,2
1985-MBRYP,Female,,No,No,14,2005,3
6158-DWPZT,Male,,Yes,No,5,1987,6
9372-TXXPS,Female,,Yes,No,7,2010,1
3259-QMXUN,Male,,Yes,No,23,1985,7
1015-JPFYW,Male,,No,Yes,5,1987,11
6645-MXQJT,Male,,Yes,Yes,12,2003,9
4360-QRAVE,Male,,No,No,2,1987,5
8433-WPJTV,Female,,Yes,Yes,19,1989,11
5804-JMYIO,Female,,Yes,Yes,4,2012,5
3763-GCZHZ,Male,,Yes,No,11,1988,3
6484-LATFU,Male,,No,No,30,1986,11
7599-NTMDP,Female,,Yes,Yes,6,1982,1
0772-GYEQQ,Male,,No,No,30,1995,8
0536-ACXIP,Female,,Yes,No,9,1981,8
0936-NQLJU,Female,,Yes,No,13,1989,5
4831-EOBFE,Male,,Yes,Yes,26,2001,12
1575-KRZZE,Female,,No,No,26,1987,6
3251-YMVWZ,Male,,No,No,30,1998,7
4102-OQUPX,Male,,Yes,No,1,1983,9
9170-GYZJC,Female,,Yes,Yes,4,1999,12
4884-LEVMQ,Male,,Yes,No,1,1995,9
8857-CUPFQ,Male,,Yes,No,21,2004,5
7610-TVOPG,Male,,No,No,11,2011,2
3638-DIMPH,Female,,Yes,No,8,2009,6
1845-ZLLIG,Male,,No,No,2,2012,9
8559-WNQZS,Male,,No,No,28,2000,5
3999-QGRJH,Male,,No,No,12,1981,6
1699-UOTXU,Male,,No,No,15,1997,7
2454-RPBRZ,Female,,Yes,No,28,1991,9
0635-WKOLD,Male,,Yes,No,14,2000,3
5993-JSUWV,Female,,No,No,29,2010,2
4518-FZBSX,Male,,Yes,Yes,11,2004,8
5387-ASZNZ,Female,,No,No,4,2004,8
6988-CJEYV,Male,,No,No,17,1986,6
2002-MZHWP,Female,,No,No,13,2000,10
3097-FQTVJ,Female,,No,No,29,1999,8
5465-BUBFA,Female,,Yes,Yes,26,2004,6
7299-GNVPL,Female,,Yes,Yes,7,1981,5
9743-DQKQW,Male,,No,No,29,2000,3
1215-VFYVK,Female,,No,No,12,1993,8
9371-BITHB,Female,,Yes,Yes,16,2006,12
2265-CYWIV,Female,,Yes,No,2,1983,6
9093-FPDLG,Female,,No,No,28,1984,12
0541-FITGH,Female,,Yes,No,23,2012,5
6985-HAYWX,Female,,Yes,No,3,1989,2
7508-KBIMB,Male,,Yes,Yes,10,1996,10
6838-HVLXG,Female,,No,No,12,1998,6
2277-DJJDL,Male,,Yes,No,15,1992,9
1897-OKVMW,Female,,Yes,Yes,30,2009,11
5485-ITNPC,Male,,Yes,No,27,2009,3
0233-FTHAV,Female,,No,No,9,1987,2
4644-PIZRT,Male,,Yes,Yes,30,1985,11
8922-NPKBJ,Male,,Yes,Yes,24,2012,10
2740-TVLFN,Male,,No,No,30,2009,11
7771-CFQRQ,Female,,Yes,Yes,21,2010,11
9512-PHSMG,Female,,Yes,No,14,1989,5
6963-EZQEE,Male,,Yes,No,22,1994,4
2452-KDRRH,Male,,No,No,30,1981,1
2004-OCQXK,Female,,No,No,3,1989,10
5027-QPKTE,Male,,Yes,No,14,1996,8
4146-SVFUD,Male,,No,No,8,1981,6
1564-HJUVY,Male,,No,No,22,2006,1
3617-XLSGQ,Female,,Yes,Yes,5,1993,4
7517-LDMPS,Female,,No,No,18,1980,8
7244-KXYZN,Female,,No,No,10,1996,12
5226-NOZFC,Male,,No,No,3,1992,3
2672-HUYVI,Female,,No,No,11,1990,12
1400-WIVLL,Male,,Yes,No,20,1981,12
7508-MYBOG,Male,,Yes,No,19,1995,5
8148-NLEGT,Female,,Yes,Yes,30,2006,6
0148-DCDOS,Male,,No,No,5,1981,8
8347-GDTMP,Female,,Yes,No,9,1999,5
9992-RRAMN,Male,,Yes,No,27,1993,9
6746-WAUWT,Male,,No,No,24,1993,3
0310-MVLET,Female,,Yes,Yes,17,2012,1
0428-IKYCP,Male,,Yes,No,10,1999,2
4550-VBOFE,Male,,Yes,No,13,1997,2
2187-PKZAY,Male,,No,No,6,1997,10
4003-OCTMP,Female,,Yes,No,18,2005,8
6652-YFFJO,Female,,No,No,4,2000,9
7225-IILWY,Male,,Yes,Yes,19,1999,7
5248-RPYWW,Female,,Yes,Yes,1,1989,4
7923-IYJWY,Male,,No,No,7,1996,6
3170-GWYKC,Female,,No,No,12,1995,3
5696-QURRL,Male,,No,No,26,1988,9
7409-KIUTL,Female,,No,Yes,30,1984,12
9830-ECLEN,Male,,Yes,Yes,11,1994,2
1732-VHUBQ,Female,,Yes,Yes,19,2005,7
0495-RVCBF,Female,,No,No,7,1991,2
2668-TZSPS,Male,,No,No,13,1984,5
7854-EDSSA,Male,,No,No,17,2004,11
8869-TORSS,Female,,No,No,28,2010,4
7446-SFAOA,Female,,Yes,No,12,1985,10
9522-ZSINC,Male,,No,No,18,2001,7
8234-GSZYK,Male,,No,No,11,1980,6
6505-OZNPG,Female,,No,No,20,2011,11
6164-HAQTX,Male,,No,No,15,1980,12
0679-IDSTG,Female,,Yes,Yes,6,1980,12
7765-LWVVH,Female,,Yes,Yes,23,2004,12
1658-TJVOA,Female,,No,No,25,1986,4
0953-LGOVU,Male,,Yes,Yes,28,1990,6
2115-BFTIW,Male,,No,No,17,1991,6
4692-NNQRU,Female,,Yes,No,2,2003,9
7742-MYPGI,Female,,Yes,Yes,27,1984,1
0611-DFXKO,Male,,Yes,No,25,2002,1
7780-OTDSO,Male,,Yes,No,3,2002,2
9619-GSATL,Female,,No,No,22,2006,12
5622-UEJFI,Female,,Yes,Yes,29,1993,12
9747-DDZOS,Female,,No,No,21,1991,9
0674-DGMAQ,Male,,Yes,No,13,1985,12
6203-HBZPA,Male,,No,No,17,1989,3
0484-FFVBJ,Male,,No,No,4,2005,9
0301-FIDRB,Female,,Yes,Yes,18,2010,11
4139-JPIAM,Male,,No,No,5,1992,11
2181-TIDSV,Male,,Yes,Yes,27,1990,8
2761-XECQW,Male,,Yes,No,26,2003,7
1936-CZAKF,Male,,Yes,No,22,1994,2
9453-PATOS,Female,,Yes,No,4,2005,4
0564-JJHGS,Male,,No,No,25,1998,4
3348-CFRNX,Female,,Yes,No,9,2010,9
4402-FTBXC,Male,,No,No,2,1997,6
1428-GTBJJ,Male,,No,No,29,1980,1
2931-XIQBR,Female,,Yes,Yes,16,2012,11
0106-UGRDO,Female,,Yes,No,13,1986,6
5542-TBBWB,Male,,No,No,6,1981,5
1930-QPBVZ,Male,,Yes,Yes,13,1992,6
2606-PKWJB,Male,,No,Yes,14,1989,8
5322-ZSMZY,Male,,Yes,Yes,16,2000,3
8059-UDZFY,Female,,No,Yes,23,1996,7
7740-BTPUX,Male,,Yes,No,14,2009,3
5220-AGAAX,Male,,Yes,Yes,16,2010,5
0208-BPQEJ,Female,,Yes,Yes,12,2003,5
9435-JMLSX,Male,,Yes,No,11,1996,5
3352-ALMCK,Male,,No,No,21,2003,8
5312-IRCFR,Female,,Yes,Yes,22,1993,3
5294-IMHHT,Male,,Yes,No,23,2008,9
8802-UNOJF,Male,,No,No,13,1986,2
6313-GIDIT,Male,,No,No,8,2006,7
6176-YJWAS,Male,,Yes,No,4,1985,6
5310-NOOVA,Male,,No,No,1,2001,6
4526-EXKKN,Male,,No,No,14,2009,7
5311-IHLEI,Male,,No,No,20,1987,9
